"대분류명","중분류명","소분류명","상위식재료코드","상위식재료명","설명"
"수산물","갑각류","새우","1393672","새우","가격은 1kg당이며, 발주는 0.1kg단위로 가능함 / 냉동납품만가능"
"수산물","갑각류","새우","1393673","새우","가격은 1kg당이며, 발주는 0.1kg단위로 가능함 / 수입 1년이하 원료 사용 / 안전성 검사 완료"
"수산물","갑각류","새우","1393674","새우","가격은 1kg당이며, 발주는 0.1kg단위로 가능함 / 수입 1년이하 원료 사용 / 안전성 검사 완료 / 베트남산"
"수산물","갑각류","새우","1393675","새우","가격은 1kg당이며, 발주는 0.1kg단위로 가능함 / 수입 1년이하 원료 사용 / 안전성 검사 완료 / 중국산"
"수산물","갑각류","새우","1393676","새우","가격은 1kg당이며, 발주는 0.1kg단위로 가능함 / 꼬리있음"
"수산물","갑각류","새우","1393677","새우","가격은 1kg당이며, 발주는 0.1kg단위로 가능함 / 안전성 검사 완료제품"
"수산물","갑각류","새우","1393678","새우","가격은 1kg당이며, 발주는 0.1kg단위로 가능함 / 칵테일새우 자숙(탈각) 51/70, 8-12g"
"수산물","갑각류","새우","1393679","새우","가격은 1kg당이며, 발주는 0.1kg단위로 가능함 / 꼬리有"
"수산물","갑각류","새우","1393680","새우","가격은 1kg당이며, 발주는 0.1kg단위로 가능함 / 칵테일새우 자숙(탈각) 51/70, 8-12g"
"수산물","갑각류","새우","1393681","새우","가격은 1kg당이며, 발주는 0.1kg단위로 가능함 / 외국산/일반/칵테일새우(71-90)/베트남/냉동"
"수산물","갑각류","새우","1393682","새우","가격은 1kg당이며, 발주는 0.1kg단위로 가능함 / 꼬리있음 / 베트남산"
"수산물","갑각류","새우","1393683","새우","가격은 1kg당이며, 발주는 0.1kg단위로 가능함 / 꼬리있음 / 중국산"
"수산물","갑각류","새우","1393684","새우","가격은 1kg당이며, 발주는 0.1kg단위로 가능함 / 칵테일새우 자숙(탈각) 71/90, 6~7g"
"수산물","갑각류","새우","1393685","새우","가격은 1kg당이며, 발주는 0.1kg단위로 가능함 / 안전성 검사 완료제품 / 베트남산"
"수산물","갑각류","새우","1393686","새우","가격은 1kg당이며, 발주는 0.1kg단위로 가능함 / 안전성 검사 완료제품 / 중국산"
"수산물","갑각류","새우","1393687","새우","가격은 1kg당이며, 발주는 0.1kg단위로 가능함 / 칵테일새우 자숙(탈각) 71/90, 6~7g / 베트남산"
"수산물","갑각류","새우","1393688","새우","가격은 1kg당이며, 발주는 0.1kg단위로 가능함 / 칵테일새우 자숙(탈각) 71/90, 6~7g / 중국산"
"수산물","갑각류","새우","1393689","새우","가격은 1kg당이며, 발주는 0.1kg단위로 가능함 / 꼬리有 / 베트남산"
"수산물","갑각류","새우","1393690","새우","가격은 1kg당이며, 발주는 0.1kg단위로 가능함 / 꼬리有"
"수산물","갑각류","새우","1393691","새우","가격은 1kg당이며, 발주는 0.1kg단위로 가능함 / 칵테일새우 자숙(탈각) 71/90, 6~7g"
"수산물","갑각류","새우","1393692","새우","가격은 1kg당이며, 발주는 0.1kg단위로 가능함 / 국산/일반/20~30g(껍질새우)/냉동"
"수산물","갑각류","새우","1393693","새우","가격은 1kg당이며, 발주는 0.1kg단위로 가능함 / 이물관리 /  안전성 검사 완료"
"수산물","갑각류","새우","1393694","새우","가격은 1kg당이며, 발주는 0.1kg단위로 가능함 / 냉동납품만가능"
"수산물","갑각류","새우","1393695","새우","가격은 1kg당이며, 발주는 0.1kg단위로 가능함 / 500g-25미/외국산/일반/흰다리새우/냉동"
"수산물","갑각류","새우","1393696","새우","가격은 1kg당이며, 발주는 0.1kg단위로 가능함 / 수입 1년이하 원료 사용 / 안전성 검사 완료"
"수산물","갑각류","새우","1393697","새우","가격은 1kg당이며, 발주는 0.1kg단위로 가능함 / 흰다리새우 냉동 25미/500g,50미/1kg"
"수산물","갑각류","새우","1393698","새우","가격은 1kg당이며, 발주는 0.1kg단위로 가능함 / 원물"
"수산물","갑각류","새우","1393699","새우","가격은 1kg당이며, 발주는 0.1kg단위로 가능함 / 흰다리새우 냉동 25미/500g,50미/1kg"
"수산물","갑각류","새우","1393700","새우","가격은 1kg당이며, 발주는 0.1kg단위로 가능함 / 500g-30미/1kg/외국산/일반/흰다리새우/냉동"
"수산물","갑각류","새우","1393701","새우","가격은 1kg당이며, 발주는 0.1kg단위로 가능함 / 수입 1년이하 원료 사용 / 안전성 검사 완료"
"수산물","갑각류","새우","1393702","새우","가격은 1kg당이며, 발주는 0.1kg단위로 가능함 / 흰다리새우 냉동 30미/500g,60미/1kg"
"수산물","갑각류","새우","1393703","새우","가격은 1kg당이며, 발주는 0.1kg단위로 가능함 / 원물"
"수산물","갑각류","새우","1393704","새우","가격은 1kg당이며, 발주는 0.1kg단위로 가능함 / 흰다리새우 냉동 30미/500g,60미/1kg"
"수산물","갑각류","새우","1393705","새우","가격은 1kg당이며, 발주는 0.1kg단위로 가능함 / 500g-40미/외국산/일반/흰다리새우/냉동 / 태국산"
"수산물","갑각류","새우","1393706","새우","가격은 1kg당이며, 발주는 0.1kg단위로 가능함 / 500g-40미/외국산/일반/흰다리새우/냉동 / 베트남산"
"수산물","갑각류","새우","1393707","새우","가격은 1kg당이며, 발주는 0.1kg단위로 가능함 / 수입 1년이하 원료 사용 / 안전성 검사 완료 / 태국산"
"수산물","갑각류","새우","1393708","새우","가격은 1kg당이며, 발주는 0.1kg단위로 가능함 / 수입 1년이하 원료 사용 / 안전성 검사 완료 / 베트남산"
"수산물","갑각류","새우","1393709","새우","가격은 1kg당이며, 발주는 0.1kg단위로 가능함 / 안전성 검사 완료제품"
"수산물","갑각류","새우","1393710","새우","가격은 1kg당이며, 발주는 0.1kg단위로 가능함 / 흰다리새우 냉동 40미/500g,80미/1kg / 태국산"
"수산물","갑각류","새우","1393711","새우","가격은 1kg당이며, 발주는 0.1kg단위로 가능함 / 흰다리새우 냉동 40미/500g,80미/1kg / 베트남산"
"수산물","갑각류","새우","1393712","새우","가격은 1kg당이며, 발주는 0.1kg단위로 가능함 / 원물"
"수산물","갑각류","새우","1393713","새우","가격은 1kg당이며, 발주는 0.1kg단위로 가능함 / 원물 / 태국산"
"수산물","갑각류","새우","1393714","새우","가격은 1kg당이며, 발주는 0.1kg단위로 가능함 / 흰다리새우 냉동 40미/500g,80미/1kg / 태국산"
"수산물","갑각류","새우","1393715","새우","가격은 1kg당이며, 발주는 0.1kg단위로 가능함 / 흰다리새우 냉동 40미/500g,80미/1kg / 베트남산"
"수산물","갑각류","새우","1393716","새우","가격은 1kg당이며, 발주는 0.1kg단위로 가능함 / 500g-50미/외국산/일반/흰다리새우/냉동"
"수산물","갑각류","새우","1393717","새우","가격은 1kg당이며, 발주는 0.1kg단위로 가능함 / 수입 1년이하 원료 사용 / 안전성 검사 완료"
"수산물","갑각류","새우","1393718","새우","가격은 1kg당이며, 발주는 0.1kg단위로 가능함 / 안전성 검사 완료제품"
"수산물","갑각류","새우","1393719","새우","가격은 1kg당이며, 발주는 0.1kg단위로 가능함 / 흰다리새우 냉동 50미/500g, 100미/1kg"
"수산물","갑각류","새우","1393720","새우","가격은 1kg당이며, 발주는 0.1kg단위로 가능함 / 원물"
"수산물","갑각류","새우","1393721","새우","가격은 1kg당이며, 발주는 0.1kg단위로 가능함 / 500g-50미/외국산/일반/흰다리새우/냉동"
"수산물","갑각류","새우","1393722","새우","가격은 1kg당이며, 발주는 0.1kg단위로 가능함 / 수입 1년이하 원료 사용 / 안전성 검사 완료"
"수산물","갑각류","새우","1393723","새우","가격은 1kg당이며, 발주는 0.1kg단위로 가능함 / 흰다리새우 냉동 50미/500g,100미/1kg"
"수산물","갑각류","새우","1393724","새우","가격은 1kg당이며, 발주는 0.1kg단위로 가능함 / 원물"
"수산물","갑각류","새우","1393725","새우","가격은 1kg당이며, 발주는 0.1kg단위로 가능함 / 흰다리새우 냉동 50미/500g,100미/1kg"
"수산물","건어물","가다랭이","1393726","가다랭이","가격은 1kg당이며, 발주는 0.1kg단위로 가능함 / 500g/봉/외국산/육수용/일반/분말/혼다시/냉장"
"수산물","건어물","가다랭이","1393727","가다랭이","가격은 1kg당이며, 발주는 0.1kg단위로 가능함 / 수입 1년이하 원료 사용 / 안전성 검사 완료"
"수산물","건어물","가다랭이","1393728","가다랭이","가격은 1kg당이며, 발주는 0.1kg단위로 가능함 / 육수용,편썰기모양"
"수산물","건어물","가다랭이","1393729","가다랭이","가격은 1kg당이며, 발주는 0.1kg단위로 가능함 / 가다랭이포 반건품"
"수산물","건어물","가다랭이","1393730","가다랭이","가격은 1kg당이며, 발주는 0.1kg단위로 가능함 / 안전성 검사 완료제품"
"수산물","건어물","가다랭이","1393732","가다랭이","가격은 1kg당이며, 발주는 0.1kg단위로 가능함 / 국용,고명용"
"수산물","건어물","가다랭이","1393733","가다랭이","가격은 1kg당이며, 발주는 0.1kg단위로 가능함 / 가다랭이포 반건품(고명)"
"수산물","건어물","가다랭이","1393734","가다랭이","가격은 1kg당이며, 발주는 0.1kg단위로 가능함 / 가다랭이포 반건품(국물)"
"수산물","건어물","가다랭이","1393735","가다랭이","가격은 1kg당이며, 발주는 0.1kg단위로 가능함 / 500g/봉/외국산/고명용/일반/분말/냉장"
"수산물","건어물","가다랭이","1393736","가다랭이","가격은 1kg당이며, 발주는 0.1kg단위로 가능함 / 이물관리 /  수입 1년이하 원료 사용 / 안전성 검사 완료"
"수산물","건어물","가다랭이","1393737","가다랭이","가격은 1kg당이며, 발주는 0.1kg단위로 가능함 / 고명용,편썰기모양"
"수산물","건어물","가다랭이","1393738","가다랭이","가격은 1kg당이며, 발주는 0.1kg단위로 가능함 / 가다랭이포 반건품, 고명용"
"수산물","건어물","가다랭이","1393741","가다랭이","가격은 1kg당이며, 발주는 0.1kg단위로 가능함 / 발주별 소분포장"
"수산물","건어물","건다시마","1393742","건다시마","가격은 1kg당이며, 발주는 0.1kg단위로 가능함 / 국산/일반/말린것(건조)/기장다시마"
"수산물","건어물","건다시마","1393743","건다시마","가격은 1kg당이며, 발주는 0.1kg단위로 가능함 / 이물관리 / 안정성 검사 완료"
"수산물","건어물","건다시마","1393744","건다시마","가격은 1kg당이며, 발주는 0.1kg단위로 가능함 / 기장산,40~45cm내외"
"수산물","건어물","건다시마","1393745","건다시마","가격은 1kg당이며, 발주는 0.1kg단위로 가능함 / 건다시마 국용, 기장"
"수산물","건어물","건다시마","1393746","건다시마","가격은 1kg당이며, 발주는 0.1kg단위로 가능함 / 안전성 검사 완료제품"
"수산물","건어물","건다시마","1393748","건다시마","가격은 1kg당이며, 발주는 0.1kg단위로 가능함 / 발주별 소분포장"
"수산물","건어물","건다시마","1393750","건다시마","가격은 1kg당이며, 발주는 0.1kg단위로 가능함 / 이물관리 / 제철시기 1년치 원물 확보 /  안전성 검사 완료"
"수산물","건어물","건다시마","1393751","건다시마","가격은 1kg당이며, 발주는 0.1kg단위로 가능함 / 완도산,40~45cm내외"
"수산물","건어물","건다시마","1393752","건다시마","가격은 1kg당이며, 발주는 0.1kg단위로 가능함 / 건다시마 국용, 뿌리다시마 25% 이상"
"수산물","건어물","건다시마","1393756","건다시마","가격은 1kg당이며, 발주는 0.1kg단위로 가능함 / 국산/일반/말린것(건조)/절단 5*5"
"수산물","건어물","건다시마","1393758","건다시마","가격은 1kg당이며, 발주는 0.1kg단위로 가능함 / 완도산,3*4cm내외"
"수산물","건어물","건다시마","1393759","건다시마","가격은 1kg당이며, 발주는 0.1kg단위로 가능함 / 건다시마, 절단"
"수산물","건어물","건다시마","1393765","건다시마","가격은 1kg당이며, 발주는 0.1kg단위로 가능함 / 다시마 튀각 반제품"
"수산물","건어물","건다시마","1393768","건다시마","가격은 1kg당이며, 발주는 0.1kg단위로 가능함 / 국산/일반/염장다시마"
"수산물","건어물","건다시마","1393770","건다시마","가격은 1kg당이며, 발주는 0.1kg단위로 가능함 / 400g,팩포장"
"수산물","건어물","건다시마","1393771","건다시마","가격은 1kg당이며, 발주는 0.1kg단위로 가능함 / 염장다시마"
"수산물","건어물","건다시마","1393775","건다시마","가격은 1kg당이며, 발주는 0.1kg단위로 가능함 / 염장다시마 / 최소 500g단위씩 주문"
"수산물","건어물","건명태","1393782","건명태","가격은 1kg당이며, 발주는 0.1kg단위로 가능함 / 외국산/일반/러시아/명엽채/냉장"
"수산물","건어물","건명태","1393783","건명태","가격은 1kg당이며, 발주는 0.1kg단위로 가능함 / 이물관리 /  수입 1년이하 원료 사용 / 안전성 검사 완료"
"수산물","건어물","건명태","1393784","건명태","가격은 1kg당이며, 발주는 0.1kg단위로 가능함 / 명엽채(러시아,명태어육함량90%이상)"
"수산물","건어물","건명태","1393785","건명태","가격은 1kg당이며, 발주는 0.1kg단위로 가능함 / 명태 맛포 명엽채"
"수산물","건어물","건명태","1393788","건명태","가격은 1kg당이며, 발주는 0.1kg단위로 가능함 / 발주별 소분포장"
"수산물","건어물","건명태","1393790","건명태","가격은 1kg당이며, 발주는 0.1kg단위로 가능함 / 외국산/일반/북어채 중국가공"
"수산물","건어물","건명태","1393792","건명태","가격은 1kg당이며, 발주는 0.1kg단위로 가능함 / 북어채(러시아,중국가공)"
"수산물","건어물","건명태","1393793","건명태","가격은 1kg당이며, 발주는 0.1kg단위로 가능함 / 북어채 중국가공"
"수산물","건어물","건명태","1393797","건명태","가격은 1kg당이며, 발주는 0.1kg단위로 가능함 / 외국산/일반/황태채/국용/냉장	"
"수산물","건어물","건명태","1393799","건명태","가격은 1kg당이며, 발주는 0.1kg단위로 가능함 / 황태채(러시아,국내가공)"
"수산물","건어물","건명태","1393800","건명태","가격은 1kg당이며, 발주는 0.1kg단위로 가능함 / 북어채(황태채) 국내가공"
"수산물","건어물","건명태","1393805","건명태","가격은 1kg당이며, 발주는 0.1kg단위로 가능함 / 외국산/일반/북어포(무작업)"
"수산물","건어물","건명태","1393807","건명태","가격은 1kg당이며, 발주는 0.1kg단위로 가능함 / 북어포(편,머리포함),러시아"
"수산물","건어물","건명태","1393808","건명태","가격은 1kg당이며, 발주는 0.1kg단위로 가능함 / 북어포(무작업)"
"수산물","건어물","건명태","1393812","건명태","가격은 1kg당이며, 발주는 0.1kg단위로 가능함 / 외국산/일반/북어포절단"
"수산물","건어물","건명태","1393814","건명태","가격은 1kg당이며, 발주는 0.1kg단위로 가능함 / 북어포(절단,머리제외),러시아"
"수산물","건어물","건명태","1393815","건명태","가격은 1kg당이며, 발주는 0.1kg단위로 가능함 / 북어포절단"
"수산물","건어물","건명태","1393816","건명태","가격은 1kg당이며, 발주는 0.1kg단위로 가능함 / 안전성 검사 완료제품"
"수산물","건어물","건명태","1393818","건명태","가격은 1kg당이며, 발주는 0.1kg단위로 가능함 / 사양별절단"
"수산물","건어물","건명태","1393819","건명태","가격은 1kg당이며, 발주는 0.1kg단위로 가능함 / 외국산/일반/|절단된것/코다리토막/냉동/가시포함"
"수산물","건어물","건명태","1393820","건명태","가격은 1kg당이며, 발주는 0.1kg단위로 가능함 / 수입 1년이하 원료 사용 / 안전성 검사 완료"
"수산물","건어물","건명태","1393821","건명태","가격은 1kg당이며, 발주는 0.1kg단위로 가능함 / 뼈있음"
"수산물","건어물","건명태","1393822","건명태","가격은 1kg당이며, 발주는 0.1kg단위로 가능함 / 코다리 냉동(손질) 절단"
"수산물","건어물","건명태","1393823","건명태","가격은 1kg당이며, 발주는 0.1kg단위로 가능함 / 선도좋은 제품을 급식 규격에 맞추어 절단 해드립니다"
"수산물","건어물","건명태","1393825","건명태","가격은 1kg당이며, 발주는 0.1kg단위로 가능함 / 머리,꼬리.내장제거. 사양별 절단"
"수산물","건어물","건명태","1393828","건명태","가격은 1kg당이며, 발주는 0.1kg단위로 가능함 / 외국산/일반/강정용/튀김용/코다리살/냉동"
"수산물","건어물","건명태","1393830","건명태","가격은 1kg당이며, 발주는 0.1kg단위로 가능함 / 일반살,약간의 가시가 있음,직각으로 절단"
"수산물","건어물","건명태","1393831","건명태","가격은 1kg당이며, 발주는 0.1kg단위로 가능함 / 코다리 냉동(포) 절단/러시아"
"수산물","건어물","건명태","1393834","건명태","가격은 1kg당이며, 발주는 0.1kg단위로 가능함 / 머리,꼬리,내장.뼈제거. 사양별절단"
"수산물","건어물","건명태","1393836","건명태","가격은 1kg당이며, 발주는 0.1kg단위로 가능함 / 외국산/일반/코다리순살(99%가시제거)/냉동"
"수산물","건어물","건명태","1393837","건명태","가격은 1kg당이며, 발주는 0.1kg단위로 가능함 / 코다리순살(뼈제거 99%)"
"수산물","건어물","건명태","1393840","건명태","가격은 1kg당이며, 발주는 0.1kg단위로 가능함 / 순살/가시제거99%"
"수산물","건어물","건명태","1393841","건명태","가격은 1kg당이며, 발주는 0.1kg단위로 가능함 / 외국산/일반/통북어/냉장"
"수산물","건어물","건명태","1393843","건명태","가격은 1kg당이며, 발주는 0.1kg단위로 가능함 / 통북어, 30cm이상(머리포함)"
"수산물","건어물","건명태","1393848","건명태","가격은 1kg당이며, 발주는 0.1kg단위로 가능함 / 외국산/일반/황태포/냉장"
"수산물","건어물","건명태","1393850","건명태","가격은 1kg당이며, 발주는 0.1kg단위로 가능함 / 황태포(머리포함) 펼친것, 30cm이상 국내가공"
"수산물","건어물","건새우","1393855","건새우","가격은 1kg당이며, 발주는 0.1kg단위로 가능함 / 국산/일반/말린것(건조)/분홍건새우/냉장"
"수산물","건어물","건새우","1393856","건새우","가격은 1kg당이며, 발주는 0.1kg단위로 가능함 / 외국산/일반/건홍새우"
"수산물","건어물","건새우","1393857","건새우","가격은 1kg당이며, 발주는 0.1kg단위로 가능함 / 이물관리 / 제철시기 1년치 원물 확보 /  안전성 검사 완료"
"수산물","건어물","건새우","1393858","건새우","가격은 1kg당이며, 발주는 0.1kg단위로 가능함 / 이물관리 /  수입 1년이하 원료 사용 / 안전성 검사 완료"
"수산물","건어물","건새우","1393859","건새우","가격은 1kg당이며, 발주는 0.1kg단위로 가능함 / 수염적새우,머리있음,붉은빛 / 국내산"
"수산물","건어물","건새우","1393860","건새우","가격은 1kg당이며, 발주는 0.1kg단위로 가능함 / 수염적새우,머리있음,붉은빛 / 중국산"
"수산물","건어물","건새우","1393861","건새우","가격은 1kg당이며, 발주는 0.1kg단위로 가능함 / 건홍새우"
"수산물","건어물","건새우","1393862","건새우","가격은 1kg당이며, 발주는 0.1kg단위로 가능함 / 안전성 검사 완료제품 / 국내산"
"수산물","건어물","건새우","1393863","건새우","가격은 1kg당이며, 발주는 0.1kg단위로 가능함 / 안전성 검사 완료제품 / 중국산"
"수산물","건어물","건새우","1393864","건새우","가격은 1kg당이며, 발주는 0.1kg단위로 가능함 / 건홍새우 / 국내산"
"수산물","건어물","건새우","1393865","건새우","가격은 1kg당이며, 발주는 0.1kg단위로 가능함 / 건홍새우 / 중국산"
"수산물","건어물","건새우","1393866","건새우","가격은 1kg당이며, 발주는 0.1kg단위로 가능함 / 발주별 소분포장 / 국내산"
"수산물","건어물","건새우","1393867","건새우","가격은 1kg당이며, 발주는 0.1kg단위로 가능함 / 발주별 소분포장 / 중국산"
"수산물","건어물","건새우","1393872","건새우","가격은 1kg당이며, 발주는 0.1kg단위로 가능함 / 안전성 검사 완료제품"
"수산물","건어물","건새우","1393874","건새우","가격은 1kg당이며, 발주는 0.1kg단위로 가능함 / 볶음용.국용. 발주별 소분포장"
"수산물","건어물","건새우","1393876","건새우","가격은 1kg당이며, 발주는 0.1kg단위로 가능함 / 국산/일반/말린것(건조)/머리제거(두절)/두절건새우"
"수산물","건어물","건새우","1393878","건새우","가격은 1kg당이며, 발주는 0.1kg단위로 가능함 / 두절건새우"
"수산물","건어물","건새우","1393879","건새우","가격은 1kg당이며, 발주는 0.1kg단위로 가능함 / 꽃새우(독새우) 자건품 두절새우, 3cm내외"
"수산물","건어물","건새우","1393884","건새우","가격은 1kg당이며, 발주는 0.1kg단위로 가능함 /  안전성 검사 완료"
"수산물","건어물","건새우","1393885","건새우","가격은 1kg당이며, 발주는 0.1kg단위로 가능함 / 두절건새우,중국산"
"수산물","건어물","건새우","1393886","건새우","가격은 1kg당이며, 발주는 0.1kg단위로 가능함 / 꽃새우(독새우) 자건품 두절새우, 볶음용"
"수산물","건어물","건새우","1393891","건새우","가격은 1kg당이며, 발주는 0.1kg단위로 가능함 / 꽃새우(독새우) 자건품 두절새우, 볶음용(수입) / 중국산"
"수산물","건어물","건오징어","1393892","건오징어","가격은 1kg당이며, 발주는 0.1kg단위로 가능함 / 국산/일반/반건오징어채(몸통)"
"수산물","건어물","건오징어","1393893","건오징어","가격은 1kg당이며, 발주는 0.1kg단위로 가능함 / 이물관리 / 안정성 검사 완료"
"수산물","건어물","건오징어","1393894","건오징어","가격은 1kg당이며, 발주는 0.1kg단위로 가능함 / 반건오징어채(몸통)"
"수산물","건어물","건오징어","1393895","건오징어","가격은 1kg당이며, 발주는 0.1kg단위로 가능함 / 안전성 검사 완료제품"
"수산물","건어물","건오징어","1393897","건오징어","가격은 1kg당이며, 발주는 0.1kg단위로 가능함 / 무침용,국용"
"수산물","건어물","건오징어","1393899","건오징어","가격은 1kg당이며, 발주는 0.1kg단위로 가능함 / 국산/일반/반건오징어채(몸통, 다리 포함)"
"수산물","건어물","건오징어","1393901","건오징어","가격은 1kg당이며, 발주는 0.1kg단위로 가능함 / 반건오징어채(몸통, 다리 포함)"
"수산물","건어물","건오징어","1393904","건오징어","가격은 1kg당이며, 발주는 0.1kg단위로 가능함 / 반건조,미탈피.채"
"수산물","건어물","건오징어","1393905","건오징어","가격은 1kg당이며, 발주는 0.1kg단위로 가능함 / 국산/알빈/조미포 맛진미채"
"수산물","건어물","건오징어","1393906","건오징어","가격은 1kg당이며, 발주는 0.1kg단위로 가능함 / 외국산/일반/백진미채/냉장"
"수산물","건어물","건오징어","1393907","건오징어","가격은 1kg당이며, 발주는 0.1kg단위로 가능함 / 이물관리 / 제철시기 1년치 원물 확보 /  안전성 검사 완료"
"수산물","건어물","건오징어","1393908","건오징어","가격은 1kg당이며, 발주는 0.1kg단위로 가능함 / 이물관리 /  수입 1년이하 원료 사용 / 안전성 검사 완료"
"수산물","건어물","건오징어","1393909","건오징어","가격은 1kg당이며, 발주는 0.1kg단위로 가능함 / 흰색,오징어90%이상 함량,백진미보다 두꺼움"
"수산물","건어물","건오징어","1393910","건오징어","가격은 1kg당이며, 발주는 0.1kg단위로 가능함 / 조미포 맛진미채 / 국내산"
"수산물","건어물","건오징어","1393911","건오징어","가격은 1kg당이며, 발주는 0.1kg단위로 가능함 / 조미포 맛진미채 / 페루산"
"수산물","건어물","건오징어","1393915","건오징어","가격은 1kg당이며, 발주는 0.1kg단위로 가능함 / 발주별 소분포장 / 국내산"
"수산물","건어물","건오징어","1393916","건오징어","가격은 1kg당이며, 발주는 0.1kg단위로 가능함 / 발주별 소분포장 / 페루산"
"수산물","건어물","건오징어","1393917","건오징어","가격은 1kg당이며, 발주는 0.1kg단위로 가능함 / 조미포 맛진미채"
"수산물","건어물","건오징어","1393919","건오징어","가격은 1kg당이며, 발주는 0.1kg단위로 가능함 / 국산/일반/백진미채/냉장"
"수산물","건어물","건오징어","1393923","건오징어","가격은 1kg당이며, 발주는 0.1kg단위로 가능함 / 흰색,오징어90%이상 함량 / 국내산"
"수산물","건어물","건오징어","1393924","건오징어","가격은 1kg당이며, 발주는 0.1kg단위로 가능함 / 흰색,오징어90%이상 함량 / 페루산"
"수산물","건어물","건오징어","1393925","건오징어","가격은 1kg당이며, 발주는 0.1kg단위로 가능함 / 조미포 백진미채 / 국내산"
"수산물","건어물","건오징어","1393926","건오징어","가격은 1kg당이며, 발주는 0.1kg단위로 가능함 / 조미포 백진미채 / 페루산"
"수산물","건어물","건오징어","1393927","건오징어","가격은 1kg당이며, 발주는 0.1kg단위로 가능함 / 안전성 검사 완료제품 / 국내산"
"수산물","건어물","건오징어","1393928","건오징어","가격은 1kg당이며, 발주는 0.1kg단위로 가능함 / 안전성 검사 완료제품 / 페루산"
"수산물","건어물","건오징어","1393933","건오징어","가격은 1kg당이며, 발주는 0.1kg단위로 가능함 / 조미포 백진미채"
"수산물","건어물","건오징어","1393935","건오징어","가격은 1kg당이며, 발주는 0.1kg단위로 가능함 / 국산/일반/참진미채/냉장"
"수산물","건어물","건오징어","1393936","건오징어","가격은 1kg당이며, 발주는 0.1kg단위로 가능함 / 외국산/일반/참진미채/냉장"
"수산물","건어물","건오징어","1393939","건오징어","가격은 1kg당이며, 발주는 0.1kg단위로 가능함 / 선홍빛,오징어90%이상 함량 / 국내산"
"수산물","건어물","건오징어","1393940","건오징어","가격은 1kg당이며, 발주는 0.1kg단위로 가능함 / 선홍빛,오징어90%이상 함량 / 페루산"
"수산물","건어물","건오징어","1393941","건오징어","가격은 1kg당이며, 발주는 0.1kg단위로 가능함 / 조미포 참진미채 / 국내산"
"수산물","건어물","건오징어","1393942","건오징어","가격은 1kg당이며, 발주는 0.1kg단위로 가능함 / 조미포 참진미채 / 페루산"
"수산물","건어물","건오징어","1393949","건오징어","가격은 1kg당이며, 발주는 0.1kg단위로 가능함 / 조미포 참진미채"
"수산물","건어물","건파래","1393951","건파래","가격은 1kg당이며, 발주는 0.1kg단위로 가능함 / 국산/일반/파래/말린것(건조) 파쇄/냉장"
"수산물","건어물","건파래","1393952","건파래","가격은 1kg당이며, 발주는 0.1kg단위로 가능함 / 이물관리 / 제철시기 1년치 원물 확보 /  안전성 검사 완료"
"수산물","건어물","건파래","1393953","건파래","가격은 1kg당이며, 발주는 0.1kg단위로 가능함 / 건파래파쇄,국산"
"수산물","건어물","건파래","1393955","건파래","가격은 1kg당이며, 발주는 0.1kg단위로 가능함 / 안전성 검사 완료제품"
"수산물","건어물","건파래","1393957","건파래","가격은 1kg당이며, 발주는 0.1kg단위로 가능함 / 발주별 소분포장"
"수산물","건어물","건파래","1393958","건파래","가격은 1kg당이며, 발주는 0.1kg단위로 가능함 / 건파래(파쇄)"
"수산물","건어물","건홍합","1393959","건홍합","가격은 1kg당이며, 발주는 0.1kg단위로 가능함 / 국산/일반/말린것(건조)/건홍합살/냉장"
"수산물","건어물","건홍합","1393960","건홍합","가격은 1kg당이며, 발주는 0.1kg단위로 가능함 / 이물관리 / 안정성 검사 완료"
"수산물","건어물","건홍합","1393961","건홍합","가격은 1kg당이며, 발주는 0.1kg단위로 가능함 / 자건품,말린홍합살,국내산"
"수산물","건어물","건홍합","1393962","건홍합","가격은 1kg당이며, 발주는 0.1kg단위로 가능함 / 건홍합살 자건품"
"수산물","건어물","건홍합","1393963","건홍합","가격은 1kg당이며, 발주는 0.1kg단위로 가능함 / 안전성 검사 완료제품"
"수산물","건어물","건홍합","1393965","건홍합","가격은 1kg당이며, 발주는 0.1kg단위로 가능함 / 발주별 소분포장"
"수산물","건어물","꼴뚜기","1393967","꼴뚜기","가격은 1kg당이며, 발주는 0.1kg단위로 가능함 / 국산/일반/말린것(건조)/건꼴뚜기"
"수산물","건어물","꼴뚜기","1393968","꼴뚜기","가격은 1kg당이며, 발주는 0.1kg단위로 가능함 / 이물관리 / 안정성 검사 완료"
"수산물","건어물","꼴뚜기","1393969","꼴뚜기","가격은 1kg당이며, 발주는 0.1kg단위로 가능함 / 건꼴뚜기 자건품"
"수산물","건어물","꼴뚜기","1393970","꼴뚜기","가격은 1kg당이며, 발주는 0.1kg단위로 가능함 / 안전성 검사 완료제품"
"수산물","건어물","꼴뚜기","1393971","꼴뚜기","가격은 1kg당이며, 발주는 0.1kg단위로 가능함 / 건꼴뚜기 자건품"
"수산물","건어물","꼴뚜기","1393972","꼴뚜기","가격은 1kg당이며, 발주는 0.1kg단위로 가능함 / 발주별 소분포장"
"수산물","건어물","꼴뚜기","1393973","꼴뚜기","가격은 1kg당이며, 발주는 0.1kg단위로 가능함 / 건꼴뚜기 자건품"
